,type3,project_num,tasks,task_num,detail1,detail1_num,detail2,detail2_num,detail3,value
1579,projects,3,tasks,9,applications,3,id,,,c0f232f5-9e97-40ee-9a9f-585fd619a963
1580,projects,3,tasks,9,applications,3,createdAt,,,2022-05-26T05:27:38.772Z
1581,projects,3,tasks,9,applications,3,updatedAt,,,2022-05-26T05:27:39.222Z
1582,projects,3,tasks,9,applications,3,status,,,PENDING
1583,projects,3,tasks,9,applications,3,user,id,,1c861af2-68e5-4f99-8ad4-f48d0b18839d
1584,projects,3,tasks,9,applications,3,user,username,,Garbanzo
1585,projects,3,tasks,9,applications,3,user,createdAt,,2022-05-21T07:37:17.511Z
1586,projects,3,tasks,9,applications,3,user,threepids,0,metamask
1587,projects,3,tasks,9,applications,3,user,threepids,0,0x43B16A69adDcf020F51899671c0bb7ef53D39673
1588,projects,3,tasks,9,applications,3,user,threepids,1,discord
1589,projects,3,tasks,9,applications,3,user,threepids,1,3.86919E+17
1590,projects,3,tasks,9,submissions,0,id,,,6ff2de1c-13c1-4916-8ee1-f8c02bc1e9ad
1591,projects,3,tasks,9,submissions,0,createdAt,,,2022-05-26T15:47:53.359Z
1592,projects,3,tasks,9,submissions,0,updatedAt,,,2022-05-26T15:47:53.359Z
1593,projects,3,tasks,9,submissions,0,status,,,PENDING
1594,projects,3,tasks,9,submissions,0,user,id,,08a73180-2803-4521-ad17-ca463949a78c
1595,projects,3,tasks,9,submissions,0,user,username,,Baseballbatman
1596,projects,3,tasks,9,submissions,0,user,createdAt,,2022-04-22T13:41:39.005Z
1597,projects,3,tasks,9,submissions,0,user,threepids,0,discord
1598,projects,3,tasks,9,submissions,0,user,threepids,0,4.00031E+17
1599,projects,3,tasks,9,submissions,0,user,threepids,1,metamask
1600,projects,3,tasks,9,submissions,0,user,threepids,1,0xC3DA3DE2746A86a28C562e1B58388C3949ed04Cc
1601,projects,3,tasks,10,id,,,,,4021d646-ab3b-40bb-b8c2-35fe28837ef4
1602,projects,3,tasks,10,name,,,,,"Translation of ""What is a DAO?"" article to Russian"
1603,projects,3,tasks,10,status,,,,,DONE
1604,projects,3,tasks,10,priority,,,,,HIGH
1605,projects,3,tasks,10,tags,0,label,,,content
1606,projects,3,tasks,10,tags,1,label,,,unassigned
1607,projects,3,tasks,10,tags,2,label,,,bounty
1608,projects,3,tasks,10,tags,3,label,,,ukraine
1609,projects,3,tasks,10,createdAt,,,,,2022-05-20T16:27:16.061Z
1610,projects,3,tasks,10,updatedAt,,,,,2022-06-01T09:00:43.782Z
1611,projects,3,tasks,10,doneAt,,,,,2022-05-30T09:06:31.201Z
1612,projects,3,tasks,10,rewards,0,id,,,9bc1f129-58b1-4fe7-bb31-fab8d53b3345
1613,projects,3,tasks,10,rewards,0,amount,,,200000000
1614,projects,3,tasks,10,rewards,0,peggedToUsd,,,FALSE
1615,projects,3,tasks,10,rewards,0,token,type,,ERC20
1616,projects,3,tasks,10,rewards,0,token,name,,USD Coin
1617,projects,3,tasks,10,rewards,0,token,symbol,,USDC
1618,projects,3,tasks,10,rewards,0,token,network,name,Ethereum Mainnet
1619,projects,3,tasks,10,rewards,0,token,network,slug,ethereum-mainnet
1620,projects,3,tasks,10,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5
1621,projects,3,tasks,10,owners,0,username,,,Anukriti
1622,projects,3,tasks,10,owners,0,createdAt,,,2022-01-24T14:26:43.788Z
1623,projects,3,tasks,10,owners,0,threepids,0,source,discord
1624,projects,3,tasks,10,owners,0,threepids,0,threepid,8.95719E+17
1625,projects,3,tasks,10,owners,1,id,,,5fadff2e-1a26-4678-a225-cf945705fdc6
1626,projects,3,tasks,10,owners,1,username,,,luizfernando
1627,projects,3,tasks,10,owners,1,createdAt,,,2022-03-02T17:12:17.509Z
1628,projects,3,tasks,10,owners,1,threepids,0,source,discord
1629,projects,3,tasks,10,owners,1,threepids,0,threepid,7.11713E+17
1630,projects,3,tasks,10,owners,2,id,,,bc2106fe-7017-4bee-ae49-4a7950508018
1631,projects,3,tasks,10,owners,2,username,,,DeFiniTed
1632,projects,3,tasks,10,owners,2,createdAt,,,2022-04-22T09:29:28.886Z
1633,projects,3,tasks,10,owners,2,threepids,0,source,discord
1634,projects,3,tasks,10,owners,2,threepids,0,threepid,2.66812E+17
1635,projects,3,tasks,10,owners,2,threepids,1,source,metamask
1636,projects,3,tasks,10,owners,2,threepids,1,threepid,0xcFBFC9540eb93A8Df2ac917b677635825FCD70ac
1637,projects,3,tasks,10,assignees,0,id,,,5f0604a8-407e-4e94-ac43-4c9752c45568
1638,projects,3,tasks,10,assignees,0,username,,,Burber.Sergiy
1639,projects,3,tasks,10,assignees,0,createdAt,,,2022-05-29T07:31:03.150Z
1640,projects,3,tasks,10,assignees,0,threepids,0,source,discord
1641,projects,3,tasks,10,assignees,0,threepids,0,threepid,9.80371E+17
1642,projects,3,tasks,10,assignees,0,threepids,1,source,metamask
1643,projects,3,tasks,10,assignees,0,threepids,1,threepid,0x80e8caE452aFfd226aB8Da98BA0137F358e7d67B
1644,projects,3,tasks,10,applications,0,id,,,a5683562-73ff-4db0-bc20-691c67f11f2d
1645,projects,3,tasks,10,applications,0,createdAt,,,2022-05-23T17:20:33.108Z
1646,projects,3,tasks,10,applications,0,updatedAt,,,2022-05-23T17:20:33.550Z
1647,projects,3,tasks,10,applications,0,status,,,PENDING
1648,projects,3,tasks,10,applications,0,user,id,,13da3e88-6996-4ef6-a67c-3550f2599400
1649,projects,3,tasks,10,applications,0,user,username,,smartwaka
1650,projects,3,tasks,10,applications,0,user,createdAt,,2022-05-17T22:21:00.268Z
1651,projects,3,tasks,10,applications,0,user,threepids,0,discord
1652,projects,3,tasks,10,applications,0,user,threepids,0,8.02176E+17
1653,projects,3,tasks,10,applications,0,user,threepids,1,github
1654,projects,3,tasks,10,applications,0,user,threepids,1,81362777
1655,projects,3,tasks,10,applications,0,user,threepids,2,metamask
1656,projects,3,tasks,10,applications,0,user,threepids,2,0x0C85f218f61d905D2fEcD48e38168fc066175005
1657,projects,3,tasks,10,applications,1,id,,,037c8dff-22dd-4285-ae10-caea895fa06f
1658,projects,3,tasks,10,applications,1,createdAt,,,2022-05-23T18:31:34.327Z
1659,projects,3,tasks,10,applications,1,updatedAt,,,2022-05-23T18:31:34.757Z
1660,projects,3,tasks,10,applications,1,status,,,PENDING
1661,projects,3,tasks,10,applications,1,user,id,,763f8233-a8a5-464b-9412-65b2f539b580
1662,projects,3,tasks,10,applications,1,user,username,,e_Praiz
1663,projects,3,tasks,10,applications,1,user,createdAt,,2022-05-06T07:39:34.984Z
1664,projects,3,tasks,10,applications,1,user,threepids,0,metamask
1665,projects,3,tasks,10,applications,1,user,threepids,0,0x9792AA84349a86f41DdeA445faA05B040330359c
1666,projects,3,tasks,10,applications,1,user,threepids,1,discord
1667,projects,3,tasks,10,applications,1,user,threepids,1,9.60485E+17
1668,projects,3,tasks,10,applications,2,id,,,f5b96c1b-072b-4cd9-ac79-ca332a4faa87
1669,projects,3,tasks,10,applications,2,createdAt,,,2022-05-23T20:13:23.269Z
1670,projects,3,tasks,10,applications,2,updatedAt,,,2022-05-23T20:13:23.795Z
1671,projects,3,tasks,10,applications,2,status,,,PENDING
1672,projects,3,tasks,10,applications,2,user,id,,335d9be2-8147-4df3-a36c-98be62d1559d
1673,projects,3,tasks,10,applications,2,user,username,,ifun
1674,projects,3,tasks,10,applications,2,user,createdAt,,2022-03-17T07:16:46.718Z
1675,projects,3,tasks,10,applications,2,user,threepids,0,metamask
1676,projects,3,tasks,10,applications,2,user,threepids,0,0x51d93270eA1aD2ad0506c3BE61523823400E114C
1677,projects,3,tasks,10,applications,2,user,threepids,1,discord
1678,projects,3,tasks,10,applications,2,user,threepids,1,9.28719E+17
1679,projects,3,tasks,10,applications,3,id,,,d2c15682-90e0-4d20-9433-59a7f98ca909
1680,projects,3,tasks,10,applications,3,createdAt,,,2022-05-25T10:05:10.740Z
1681,projects,3,tasks,10,applications,3,updatedAt,,,2022-05-25T10:05:11.344Z
1682,projects,3,tasks,10,applications,3,status,,,PENDING
1683,projects,3,tasks,10,applications,3,user,id,,cbfa5b8a-8119-4ac9-b287-f0a56d4bf75d
1684,projects,3,tasks,10,applications,3,user,username,,sohebetty
1685,projects,3,tasks,10,applications,3,user,createdAt,,2022-04-24T11:19:40.731Z
1686,projects,3,tasks,10,applications,3,user,threepids,0,discord
1687,projects,3,tasks,10,applications,3,user,threepids,0,9.67141E+17
1688,projects,3,tasks,10,applications,4,id,,,e8f225ec-99d5-4566-a422-17503fc38ea7
1689,projects,3,tasks,10,applications,4,createdAt,,,2022-05-26T05:33:21.563Z
1690,projects,3,tasks,10,applications,4,updatedAt,,,2022-05-26T05:33:22.149Z
1691,projects,3,tasks,10,applications,4,status,,,PENDING
1692,projects,3,tasks,10,applications,4,user,id,,1c861af2-68e5-4f99-8ad4-f48d0b18839d
1693,projects,3,tasks,10,applications,4,user,username,,Garbanzo
1694,projects,3,tasks,10,applications,4,user,createdAt,,2022-05-21T07:37:17.511Z
1695,projects,3,tasks,10,applications,4,user,threepids,0,metamask
1696,projects,3,tasks,10,applications,4,user,threepids,0,0x43B16A69adDcf020F51899671c0bb7ef53D39673
1697,projects,3,tasks,10,applications,4,user,threepids,1,discord
1698,projects,3,tasks,10,applications,4,user,threepids,1,3.86919E+17
1699,projects,3,tasks,10,applications,5,id,,,fb20966b-3146-4ec6-b9e1-69f78443758f
1700,projects,3,tasks,10,applications,5,createdAt,,,2022-05-26T19:20:26.549Z
1701,projects,3,tasks,10,applications,5,updatedAt,,,2022-05-26T19:20:27.146Z
1702,projects,3,tasks,10,applications,5,status,,,PENDING
1703,projects,3,tasks,10,applications,5,user,id,,091e5b07-7c6c-4939-ae7f-1b02ff01f34c
1704,projects,3,tasks,10,applications,5,user,username,,LarpseMe
1705,projects,3,tasks,10,applications,5,user,createdAt,,2022-05-14T21:19:55.527Z
1706,projects,3,tasks,10,applications,5,user,threepids,0,metamask
1707,projects,3,tasks,10,applications,5,user,threepids,0,0x36F05D95F1AF8A135A2ad0de8A49d03685b5A6d6
1708,projects,3,tasks,10,applications,5,user,threepids,1,discord
1709,projects,3,tasks,10,applications,5,user,threepids,1,9.74992E+17
1710,projects,3,tasks,10,applications,6,id,,,75878f56-d8fc-4352-b700-651dc15fffec
1711,projects,3,tasks,10,applications,6,createdAt,,,2022-05-26T19:35:15.807Z
1712,projects,3,tasks,10,applications,6,updatedAt,,,2022-05-26T19:35:16.304Z
1713,projects,3,tasks,10,applications,6,status,,,PENDING
1714,projects,3,tasks,10,applications,6,user,id,,e6fc2d6d-93af-4d42-9bfd-092742d1170a
1715,projects,3,tasks,10,applications,6,user,username,,Azub
1716,projects,3,tasks,10,applications,6,user,createdAt,,2022-05-21T00:20:36.003Z
1717,projects,3,tasks,10,applications,6,user,threepids,0,discord
1718,projects,3,tasks,10,applications,6,user,threepids,0,3.26648E+17
1719,projects,3,tasks,10,applications,6,user,threepids,1,metamask
1720,projects,3,tasks,10,applications,6,user,threepids,1,0x7C50aCcd5125d846Bc49A71D77E366De2eFbd222
1721,projects,3,tasks,10,applications,7,id,,,62e66a16-ae6f-49b0-bb58-c4bfb8c7ba92
1722,projects,3,tasks,10,applications,7,createdAt,,,2022-05-27T12:40:58.293Z
1723,projects,3,tasks,10,applications,7,updatedAt,,,2022-05-27T12:40:58.688Z
1724,projects,3,tasks,10,applications,7,status,,,PENDING
1725,projects,3,tasks,10,applications,7,user,id,,0245af31-bedc-497f-b710-ef6da1b29c2c
1726,projects,3,tasks,10,applications,7,user,username,,Sheldonis
1727,projects,3,tasks,10,applications,7,user,createdAt,,2022-05-10T21:26:35.560Z
1728,projects,3,tasks,10,applications,7,user,threepids,0,discord
1729,projects,3,tasks,10,applications,7,user,threepids,0,8.31509E+17
1730,projects,3,tasks,10,applications,7,user,threepids,1,metamask
1731,projects,3,tasks,10,applications,7,user,threepids,1,0x89695e1655CcdD8aa31f4A6c9De8703a354A857B
1732,projects,3,tasks,10,applications,8,id,,,b8dcc460-1755-4afb-a462-2dd90dd319c6
1733,projects,3,tasks,10,applications,8,createdAt,,,2022-05-27T13:03:06.640Z
1734,projects,3,tasks,10,applications,8,updatedAt,,,2022-05-27T13:03:07.082Z
1735,projects,3,tasks,10,applications,8,status,,,PENDING
1736,projects,3,tasks,10,applications,8,user,id,,a24fd55d-6f2c-4b68-82e7-a3086599c0f3
1737,projects,3,tasks,10,applications,8,user,username,,Chaotica
1738,projects,3,tasks,10,applications,8,user,createdAt,,2022-05-27T12:51:26.995Z
1739,projects,3,tasks,10,applications,8,user,threepids,0,discord
1740,projects,3,tasks,10,applications,8,user,threepids,0,8.7001E+17
1741,projects,3,tasks,10,applications,8,user,threepids,1,metamask
1742,projects,3,tasks,10,applications,8,user,threepids,1,0x288A6d543A9Bf91Aa5D090eE333d8635B4D251a6
1743,projects,3,tasks,10,applications,9,id,,,4e178beb-0ef4-427e-b76b-f19020b0d5bc
1744,projects,3,tasks,10,applications,9,createdAt,,,2022-05-27T23:11:47.541Z
1745,projects,3,tasks,10,applications,9,updatedAt,,,2022-05-27T23:11:48.015Z
1746,projects,3,tasks,10,applications,9,status,,,PENDING
1747,projects,3,tasks,10,applications,9,user,id,,ec13e67e-26da-4a9c-ac4a-f824f6a747c0
1748,projects,3,tasks,10,applications,9,user,username,,KelvinMax
1749,projects,3,tasks,10,applications,9,user,createdAt,,2022-05-27T22:40:05.876Z
1750,projects,3,tasks,10,applications,9,user,threepids,0,discord
1751,projects,3,tasks,10,applications,9,user,threepids,0,9.60909E+17
1752,projects,3,tasks,10,applications,9,user,threepids,1,metamask
1753,projects,3,tasks,10,applications,9,user,threepids,1,0x6EA2f8b5C15744F0fa473B5c14c9Fdc1C244961F
1754,projects,3,tasks,10,applications,10,id,,,b57ce1f7-fa13-43c3-a667-b1e8562c734e
1755,projects,3,tasks,10,applications,10,createdAt,,,2022-05-28T10:01:58.955Z
1756,projects,3,tasks,10,applications,10,updatedAt,,,2022-05-28T10:01:59.404Z
1757,projects,3,tasks,10,applications,10,status,,,PENDING
1758,projects,3,tasks,10,applications,10,user,id,,8b43d7d9-8008-4585-a835-2a0a209bf026
1759,projects,3,tasks,10,applications,10,user,username,,korzhon
1760,projects,3,tasks,10,applications,10,user,createdAt,,2022-05-21T09:16:30.413Z
1761,projects,3,tasks,10,applications,10,user,threepids,0,discord
1762,projects,3,tasks,10,applications,10,user,threepids,0,9.11957E+17
1763,projects,3,tasks,10,applications,10,user,threepids,1,metamask
1764,projects,3,tasks,10,applications,10,user,threepids,1,0x945a72e8A8d6DFB56D49C8da98Ad4E53b3Bd9C28
1765,projects,3,tasks,10,applications,11,id,,,b06942ed-d628-4c32-aa30-69a71a7c13bd
1766,projects,3,tasks,10,applications,11,createdAt,,,2022-05-28T16:55:06.801Z
1767,projects,3,tasks,10,applications,11,updatedAt,,,2022-05-28T16:55:07.202Z
1768,projects,3,tasks,10,applications,11,status,,,PENDING
1769,projects,3,tasks,10,applications,11,user,id,,8bd0dc22-0b5a-40cd-b795-46304a0dd62b
1770,projects,3,tasks,10,applications,11,user,username,,aniee
1771,projects,3,tasks,10,applications,11,user,createdAt,,2022-05-19T07:44:26.727Z
1772,projects,3,tasks,10,applications,11,user,threepids,0,metamask
1773,projects,3,tasks,10,applications,11,user,threepids,0,0xae6Ac821367ac26092fa5434295588F6D70607fB
1774,projects,3,tasks,10,applications,11,user,threepids,1,discord
1775,projects,3,tasks,10,applications,11,user,threepids,1,9.08404E+17
1776,projects,3,tasks,10,applications,11,user,threepids,2,github
1777,projects,3,tasks,10,applications,11,user,threepids,2,26138779
1778,projects,3,tasks,10,applications,12,id,,,9aba82a2-451f-4ce5-b679-ec1423bef931
1779,projects,3,tasks,10,applications,12,createdAt,,,2022-05-28T22:32:21.199Z
1780,projects,3,tasks,10,applications,12,updatedAt,,,2022-05-28T22:32:21.709Z
1781,projects,3,tasks,10,applications,12,status,,,PENDING
1782,projects,3,tasks,10,applications,12,user,id,,b748f01c-3c04-4be9-b8f4-719966e82863
1783,projects,3,tasks,10,applications,12,user,username,,🌻Damilola.eth🌻🐝
1784,projects,3,tasks,10,applications,12,user,createdAt,,2022-03-23T00:03:43.094Z
1785,projects,3,tasks,10,applications,12,user,threepids,0,metamask
1786,projects,3,tasks,10,applications,12,user,threepids,0,0x29Cf75F4622DbEDBC63354E28f6E734635690F4B
1787,projects,3,tasks,10,applications,12,user,threepids,1,github
1788,projects,3,tasks,10,applications,12,user,threepids,1,75452444
1789,projects,3,tasks,10,applications,12,user,threepids,2,discord
1790,projects,3,tasks,10,applications,12,user,threepids,2,7.33498E+17
1791,projects,3,tasks,10,applications,13,id,,,59eaabd5-1d69-4d86-8004-4765a08ea649
1792,projects,3,tasks,10,applications,13,createdAt,,,2022-05-29T07:36:51.151Z
1793,projects,3,tasks,10,applications,13,updatedAt,,,2022-05-29T07:36:51.569Z
1794,projects,3,tasks,10,applications,13,status,,,PENDING
1795,projects,3,tasks,10,applications,13,user,id,,5f0604a8-407e-4e94-ac43-4c9752c45568
1796,projects,3,tasks,10,applications,13,user,username,,Burber.Sergiy
1797,projects,3,tasks,10,applications,13,user,createdAt,,2022-05-29T07:31:03.150Z
1798,projects,3,tasks,10,applications,13,user,threepids,0,discord
1799,projects,3,tasks,10,applications,13,user,threepids,0,9.80371E+17
1800,projects,3,tasks,10,applications,13,user,threepids,1,metamask
1801,projects,3,tasks,10,applications,13,user,threepids,1,0x80e8caE452aFfd226aB8Da98BA0137F358e7d67B
1802,projects,3,tasks,10,submissions,0,id,,,7639f862-7abf-4ce8-85fc-ea9bf660ec2e
1803,projects,3,tasks,10,submissions,0,createdAt,,,2022-05-29T23:30:12.605Z
1804,projects,3,tasks,10,submissions,0,updatedAt,,,2022-05-29T23:30:12.605Z
1805,projects,3,tasks,10,submissions,0,status,,,PENDING
1806,projects,3,tasks,10,submissions,0,user,id,,5f0604a8-407e-4e94-ac43-4c9752c45568
1807,projects,3,tasks,10,submissions,0,user,username,,Burber.Sergiy
1808,projects,3,tasks,10,submissions,0,user,createdAt,,2022-05-29T07:31:03.150Z
1809,projects,3,tasks,10,submissions,0,user,threepids,0,discord
1810,projects,3,tasks,10,submissions,0,user,threepids,0,9.80371E+17
1811,projects,3,tasks,10,submissions,0,user,threepids,1,metamask
1812,projects,3,tasks,10,submissions,0,user,threepids,1,0x80e8caE452aFfd226aB8Da98BA0137F358e7d67B
1813,projects,3,tasks,11,id,,,,,f05913a6-20ea-4a27-99e8-234ad3c3d95b
1814,projects,3,tasks,11,name,,,,,"Translation of ""DAOs as Purpose-Led Organizations"" article to Ukrainian"
1815,projects,3,tasks,11,status,,,,,DONE
1816,projects,3,tasks,11,priority,,,,,HIGH
1817,projects,3,tasks,11,createdAt,,,,,2022-05-20T16:25:11.545Z
1818,projects,3,tasks,11,updatedAt,,,,,2022-06-01T09:00:38.995Z
1819,projects,3,tasks,11,doneAt,,,,,2022-05-29T18:09:18.872Z
1820,projects,3,tasks,11,rewards,0,id,,,af3a110d-31da-4ac0-afbd-90907c070143
1821,projects,3,tasks,11,rewards,0,amount,,,200000000
1822,projects,3,tasks,11,rewards,0,peggedToUsd,,,FALSE
1823,projects,3,tasks,11,rewards,0,token,type,,ERC20
1824,projects,3,tasks,11,rewards,0,token,name,,USD Coin
1825,projects,3,tasks,11,rewards,0,token,symbol,,USDC
1826,projects,3,tasks,11,rewards,0,token,network,name,Ethereum Mainnet
1827,projects,3,tasks,11,rewards,0,token,network,slug,ethereum-mainnet
1828,projects,3,tasks,11,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5
1829,projects,3,tasks,11,owners,0,username,,,Anukriti
1830,projects,3,tasks,11,owners,0,createdAt,,,2022-01-24T14:26:43.788Z
1831,projects,3,tasks,11,owners,0,threepids,0,source,discord
1832,projects,3,tasks,11,owners,0,threepids,0,threepid,8.95719E+17
1833,projects,3,tasks,11,owners,1,id,,,bc2106fe-7017-4bee-ae49-4a7950508018
1834,projects,3,tasks,11,owners,1,username,,,DeFiniTed
1835,projects,3,tasks,11,owners,1,createdAt,,,2022-04-22T09:29:28.886Z
1836,projects,3,tasks,11,owners,1,threepids,0,source,discord
1837,projects,3,tasks,11,owners,1,threepids,0,threepid,2.66812E+17
1838,projects,3,tasks,11,owners,1,threepids,1,source,metamask
1839,projects,3,tasks,11,owners,1,threepids,1,threepid,0xcFBFC9540eb93A8Df2ac917b677635825FCD70ac
1840,projects,3,tasks,11,owners,2,id,,,5fadff2e-1a26-4678-a225-cf945705fdc6
1841,projects,3,tasks,11,owners,2,username,,,luizfernando
1842,projects,3,tasks,11,owners,2,createdAt,,,2022-03-02T17:12:17.509Z
1843,projects,3,tasks,11,owners,2,threepids,0,source,discord
1844,projects,3,tasks,11,owners,2,threepids,0,threepid,7.11713E+17
1845,projects,3,tasks,11,assignees,0,id,,,45d7bcda-8162-4fec-87d3-b8e1cf0a3652
1846,projects,3,tasks,11,assignees,0,username,,,supermaria
1847,projects,3,tasks,11,assignees,0,createdAt,,,2022-05-26T12:52:25.313Z
1848,projects,3,tasks,11,assignees,0,threepids,0,source,metamask
1849,projects,3,tasks,11,assignees,0,threepids,0,threepid,0xBf34184EBf6c2FB935d7b44AAE17d418652B6686
1850,projects,3,tasks,11,assignees,0,threepids,1,source,discord
1851,projects,3,tasks,11,assignees,0,threepids,1,threepid,9.2866E+17
1852,projects,3,tasks,11,applications,0,id,,,ecd90f94-d96d-492a-8f5d-e347c6e0be98
1853,projects,3,tasks,11,applications,0,createdAt,,,2022-05-24T07:19:33.889Z
1854,projects,3,tasks,11,applications,0,updatedAt,,,2022-05-24T07:19:34.360Z
1855,projects,3,tasks,11,applications,0,status,,,PENDING
1856,projects,3,tasks,11,applications,0,user,id,,55a916b6-9b0e-4544-8920-3e8378561e53
1857,projects,3,tasks,11,applications,0,user,username,,DUMBRED
1858,projects,3,tasks,11,applications,0,user,createdAt,,2022-05-24T07:02:54.968Z
1859,projects,3,tasks,11,applications,0,user,threepids,0,metamask
1860,projects,3,tasks,11,applications,0,user,threepids,0,0xBA26BffF2D0677110BE96f3d70d5cAF5D45E6ff0
1861,projects,3,tasks,11,applications,0,user,threepids,1,discord
1862,projects,3,tasks,11,applications,0,user,threepids,1,2.57431E+17
1863,projects,3,tasks,11,applications,1,id,,,905d5934-35f7-45ed-bf82-3b6945153847
1864,projects,3,tasks,11,applications,1,createdAt,,,2022-05-23T17:21:42.820Z
1865,projects,3,tasks,11,applications,1,updatedAt,,,2022-05-23T17:21:43.312Z
1866,projects,3,tasks,11,applications,1,status,,,PENDING
1867,projects,3,tasks,11,applications,1,user,id,,13da3e88-6996-4ef6-a67c-3550f2599400
1868,projects,3,tasks,11,applications,1,user,username,,smartwaka
1869,projects,3,tasks,11,applications,1,user,createdAt,,2022-05-17T22:21:00.268Z
1870,projects,3,tasks,11,applications,1,user,threepids,0,discord
1871,projects,3,tasks,11,applications,1,user,threepids,0,8.02176E+17
1872,projects,3,tasks,11,applications,1,user,threepids,1,github
1873,projects,3,tasks,11,applications,1,user,threepids,1,81362777
1874,projects,3,tasks,11,applications,1,user,threepids,2,metamask
1875,projects,3,tasks,11,applications,1,user,threepids,2,0x0C85f218f61d905D2fEcD48e38168fc066175005
1876,projects,3,tasks,11,applications,2,id,,,d14ee6de-dd1c-4594-9f90-7d8e8c743145
1877,projects,3,tasks,11,applications,2,createdAt,,,2022-05-26T14:51:42.075Z
1878,projects,3,tasks,11,applications,2,updatedAt,,,2022-05-26T14:51:42.608Z
1879,projects,3,tasks,11,applications,2,status,,,PENDING
1880,projects,3,tasks,11,applications,2,user,id,,45d7bcda-8162-4fec-87d3-b8e1cf0a3652
1881,projects,3,tasks,11,applications,2,user,username,,supermaria
1882,projects,3,tasks,11,applications,2,user,createdAt,,2022-05-26T12:52:25.313Z
1883,projects,3,tasks,11,applications,2,user,threepids,0,metamask
1884,projects,3,tasks,11,applications,2,user,threepids,0,0xBf34184EBf6c2FB935d7b44AAE17d418652B6686
1885,projects,3,tasks,11,applications,2,user,threepids,1,discord
1886,projects,3,tasks,11,applications,2,user,threepids,1,9.2866E+17
1887,projects,3,tasks,11,submissions,0,id,,,bca1dc3e-35f9-4628-adab-2d7e43bf338c
1888,projects,3,tasks,11,submissions,0,createdAt,,,2022-05-29T13:52:40.478Z
1889,projects,3,tasks,11,submissions,0,updatedAt,,,2022-05-29T13:52:40.478Z
1890,projects,3,tasks,11,submissions,0,status,,,PENDING
1891,projects,3,tasks,11,submissions,0,user,id,,45d7bcda-8162-4fec-87d3-b8e1cf0a3652
1892,projects,3,tasks,11,submissions,0,user,username,,supermaria
1893,projects,3,tasks,11,submissions,0,user,createdAt,,2022-05-26T12:52:25.313Z
1894,projects,3,tasks,11,submissions,0,user,threepids,0,metamask
1895,projects,3,tasks,11,submissions,0,user,threepids,0,0xBf34184EBf6c2FB935d7b44AAE17d418652B6686
1896,projects,3,tasks,11,submissions,0,user,threepids,1,discord
1897,projects,3,tasks,11,submissions,0,user,threepids,1,9.2866E+17
1898,projects,3,tasks,12,id,,,,,71c66f84-f5f6-4919-b911-9d32f263a277
1899,projects,3,tasks,12,name,,,,,"Translation of ""How to Join a DAO"" article to Ukrainian"
1900,projects,3,tasks,12,status,,,,,DONE
1901,projects,3,tasks,12,priority,,,,,HIGH
1902,projects,3,tasks,12,tags,0,label,,,ukraine
1903,projects,3,tasks,12,tags,1,label,,,content
1904,projects,3,tasks,12,tags,2,label,,,unassigned
1905,projects,3,tasks,12,createdAt,,,,,2022-05-20T16:07:37.790Z
1906,projects,3,tasks,12,updatedAt,,,,,2022-06-01T09:00:35.531Z
1907,projects,3,tasks,12,doneAt,,,,,2022-05-29T19:54:52.918Z
1908,projects,3,tasks,12,rewards,0,id,,,4f5e93c7-0a34-4165-bcc5-cbdba17e1007
1909,projects,3,tasks,12,rewards,0,amount,,,200000000
1910,projects,3,tasks,12,rewards,0,peggedToUsd,,,FALSE
1911,projects,3,tasks,12,rewards,0,token,type,,ERC20
1912,projects,3,tasks,12,rewards,0,token,name,,USD Coin
1913,projects,3,tasks,12,rewards,0,token,symbol,,USDC
1914,projects,3,tasks,12,rewards,0,token,network,name,Ethereum Mainnet
1915,projects,3,tasks,12,rewards,0,token,network,slug,ethereum-mainnet
1916,projects,3,tasks,12,owners,0,id,,,bc2106fe-7017-4bee-ae49-4a7950508018
1917,projects,3,tasks,12,owners,0,username,,,DeFiniTed
1918,projects,3,tasks,12,owners,0,createdAt,,,2022-04-22T09:29:28.886Z
1919,projects,3,tasks,12,owners,0,threepids,0,source,discord
1920,projects,3,tasks,12,owners,0,threepids,0,threepid,2.66812E+17
1921,projects,3,tasks,12,owners,0,threepids,1,source,metamask
1922,projects,3,tasks,12,owners,0,threepids,1,threepid,0xcFBFC9540eb93A8Df2ac917b677635825FCD70ac
1923,projects,3,tasks,12,owners,1,id,,,e49397ea-6b04-4056-8c67-236b903500c5
1924,projects,3,tasks,12,owners,1,username,,,Anukriti
1925,projects,3,tasks,12,owners,1,createdAt,,,2022-01-24T14:26:43.788Z
1926,projects,3,tasks,12,owners,1,threepids,0,source,discord
1927,projects,3,tasks,12,owners,1,threepids,0,threepid,8.95719E+17
1928,projects,3,tasks,12,owners,2,id,,,5fadff2e-1a26-4678-a225-cf945705fdc6
1929,projects,3,tasks,12,owners,2,username,,,luizfernando
1930,projects,3,tasks,12,owners,2,createdAt,,,2022-03-02T17:12:17.509Z
1931,projects,3,tasks,12,owners,2,threepids,0,source,discord
1932,projects,3,tasks,12,owners,2,threepids,0,threepid,7.11713E+17
1933,projects,3,tasks,12,assignees,0,id,,,b45dcfe6-21e7-477d-96f3-ba5075fc28af
